GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
5591,384,2,8,16176,4,5875.32119607925
5591,384,1,8,16176,6,7278.76152539253
5591,384,2,8,16176,6,6083.26468586922
5591,384,1,8,16176,6,7285.8169336319
5591,384,2,8,16176,6,5867.37561535835
5591,384,1,8,16176,8,7350.20220112801
5591,384,2,8,16176,8,6228.82133030891
5591,384,1,8,16176,8,7305.9239795208
5591,384,2,8,16176,8,5974.07796764374
11339,270,8,64,2023,2,916.281885147095
11339,270,8,64,2023,4,515.938589334488
11339,270,8,64,2023,8,423.69132065773
11339,270,8,32,4045,2,964.917376995087
11339,270,8,32,4045,4,544.401851654053
11339,270,8,32,4045,8,535.256356716156
11339,270,8,16,8089,2,972.221298456192
11339,270,8,16,8089,4,830.808364868164
11339,270,8,16,8089,8,837.812733888626
11339,270,8,8,16176,2,1559.33324313164
11339,270,8,8,16176,4,1500.91363596916
11339,270,8,8,16176,8,1504.51048111916
11339,270,4,64,2023,2,887.271168470383
11339,270,4,64,2023,4,540.877954721451
11339,270,4,64,2023,8,541.710419178009
11339,270,4,32,4045,2,916.024120569229
11339,270,4,32,4045,4,695.915374279022
11339,270,4,32,4045,8,697.398918390274
