run,applicationCompletionTime,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_1182,112663,1,1747,1747.0,0,0.0,0,0.0,73,9207,6293.041095890411,0,0.0,0,0.0,73,159,105.0958904109589,323143,221209.39726027398,2242,2236.452054794521,73,118,5.972602739726027,0,0.0,0,0.0,73,118,95.76712328767124,329691,223507.87671232875,2242,2236.6438356164385,73,76,5.63013698630137,0,0.0,0,0.0,73,112,92.38356164383562,0,0.0,0,0.0,73,8382,6886.506849315068,0,0.0,0,0.0,73,64,31.21917808219178,0,0.0,0,0.0,73,311,143.21917808219175,0,0.0,0,0.0,73,64,40.342465753424655,0,0.0,0,0.0,73,462,167.57534246575344,0,0.0,0,0.0,73,56,41.93150684931507,0,0.0,0,0.0,73,650,322.73972602739724,3736669,853567.506849315,425,425.0,73,177,32.52054794520548,0,0.0,0,0.0,1,5,28
application_1524838829941_1186,113048,1,1741,1741.0,0,0.0,0,0.0,73,9091,6296.698630136986,0,0.0,0,0.0,73,459,113.64383561643835,375493,219376.0821917808,2242,2236.452054794521,73,115,6.36986301369863,0,0.0,0,0.0,73,134,99.986301369863,481374,232173.57534246572,2242,2236.6438356164385,73,126,6.5616438356164375,0,0.0,0,0.0,73,513,102.10958904109587,0,0.0,0,0.0,73,8551,6862.534246575343,0,0.0,0,0.0,73,70,30.849315068493148,0,0.0,0,0.0,73,346,141.5205479452055,0,0.0,0,0.0,73,57,39.945205479452056,0,0.0,0,0.0,73,288,160.91780821917808,0,0.0,0,0.0,73,65,43.534246575342465,0,0.0,0,0.0,73,629,320.31506849315065,3855907,844464.6438356164,425,425.0,73,195,34.246575342465746,0,0.0,0,0.0,1,5,28
application_1524838829941_1320,113445,1,1590,1590.0,0,0.0,0,0.0,73,9070,6311.328767123287,0,0.0,0,0.0,73,170,106.13698630136986,331613,219730.12328767125,2242,2236.452054794521,73,121,6.164383561643835,0,0.0,0,0.0,73,136,98.52054794520548,315802,224886.54794520547,2242,2236.6438356164385,73,88,5.808219178082192,0,0.0,0,0.0,73,135,94.86301369863014,0,0.0,0,0.0,73,8750,6881.027397260274,0,0.0,0,0.0,73,75,31.97260273972603,0,0.0,0,0.0,73,372,153.3972602739726,0,0.0,0,0.0,73,78,43.61643835616438,0,0.0,0,0.0,73,323,162.65753424657538,0,0.0,0,0.0,73,71,45.73972602739726,0,0.0,0,0.0,73,729,327.61643835616434,4325343,870557.6164383561,425,425.0,73,191,34.013698630136986,0,0.0,0,0.0,1,5,28
application_1524838829941_1316,114058,1,1590,1590.0,0,0.0,0,0.0,73,8871,6270.136986301371,0,0.0,0,0.0,73,197,108.1917808219178,329114,229078.64383561644,2242,2236.452054794521,73,104,6.109589041095893,0,0.0,0,0.0,73,124,95.56164383561644,327924,230503.2191780822,2242,2236.6438356164385,73,98,6.013698630136986,0,0.0,0,0.0,73,121,92.52054794520548,0,0.0,0,0.0,73,8760,6976.260273972603,0,0.0,0,0.0,73,60,30.56164383561644,0,0.0,0,0.0,73,332,142.54794520547946,0,0.0,0,0.0,73,74,41.246575342465746,0,0.0,0,0.0,73,233,158.3150684931507,0,0.0,0,0.0,73,57,42.027397260273965,0,0.0,0,0.0,73,667,323.5205479452054,4608316,888204.0684931506,425,425.0,73,192,33.438356164383556,0,0.0,0,0.0,1,5,28
application_1524838829941_1318,113400,1,1717,1717.0,0,0.0,0,0.0,73,8868,6240.6164383561645,0,0.0,0,0.0,73,196,105.84931506849315,320809,216205.3698630137,2242,2236.452054794521,73,61,4.972602739726027,0,0.0,0,0.0,73,114,95.89041095890413,342017,222240.5616438356,2242,2236.6438356164385,73,111,6.383561643835616,0,0.0,0,0.0,73,124,93.75342465753424,0,0.0,0,0.0,73,8455,6847.7945205479455,0,0.0,0,0.0,73,53,29.83561643835617,0,0.0,0,0.0,73,272,140.0958904109589,0,0.0,0,0.0,73,79,40.50684931506849,0,0.0,0,0.0,73,271,160.4794520547945,0,0.0,0,0.0,73,58,43.87671232876714,0,0.0,0,0.0,73,644,322.1780821917808,5853233,950650.7397260274,425,425.0,73,202,35.013698630136986,0,0.0,0,0.0,1,5,28
application_1524838829941_0786,247449,1,1569,1569.0,0,0.0,0,0.0,219,9462,6051.479452054795,0,0.0,0,0.0,219,155,94.8812785388128,471763,223358.99086757988,2242,2236.4657534246576,219,166,5.780821917808219,0,0.0,0,0.0,219,126,89.83561643835617,358606,218566.84931506848,2242,2236.5981735159817,219,176,5.036529680365296,0,0.0,0,0.0,219,147,89.96347031963471,0,0.0,0,0.0,219,9224,7081.799086757991,0,0.0,0,0.0,219,71,27.98630136986301,0,0.0,0,0.0,219,290,115.46575342465755,0,0.0,0,0.0,219,71,38.7351598173516,0,0.0,0,0.0,219,292,184.27853881278543,0,0.0,0,0.0,219,74,42.210045662100455,0,0.0,0,0.0,219,926,395.8767123287671,4637680,506579.593607306,708,707.4657534246576,219,314,28.0,0,0.0,0,0.0,1,15,30
application_1524838829941_0648,250947,1,1674,1674.0,0,0.0,0,0.0,219,9575,6102.726027397261,0,0.0,0,0.0,219,240,97.94063926940642,465078,224187.5205479452,2242,2236.4657534246576,219,152,5.648401826484017,0,0.0,0,0.0,219,127,90.15981735159819,328182,215219.64383561644,2242,2236.5981735159817,219,137,4.19634703196347,0,0.0,0,0.0,219,147,88.96347031963471,0,0.0,0,0.0,219,9201,7014.2054794520545,0,0.0,0,0.0,219,72,27.616438356164387,0,0.0,0,0.0,219,677,121.58447488584477,0,0.0,0,0.0,219,645,47.009132420091326,0,0.0,0,0.0,219,292,192.31050228310505,0,0.0,0,0.0,219,104,44.32876712328767,0,0.0,0,0.0,219,853,395.4840182648402,4420754,514933.12785388133,708,707.4657534246576,219,951,39.17351598173516,0,0.0,0,0.0,1,15,30
application_1524838829941_0652,244908,1,1592,1592.0,0,0.0,0,0.0,219,9318,6034.936073059362,0,0.0,0,0.0,219,195,95.00456621004568,346337,223641.0684931507,2242,2236.4657534246576,219,191,5.648401826484017,0,0.0,0,0.0,219,129,91.13698630136986,329990,224000.73515981736,2242,2236.5981735159817,219,177,4.767123287671233,0,0.0,0,0.0,219,149,89.7442922374429,0,0.0,0,0.0,219,9149,7019.662100456621,0,0.0,0,0.0,219,107,29.077625570776252,0,0.0,0,0.0,219,362,122.6986301369863,0,0.0,0,0.0,219,81,41.789954337899545,0,0.0,0,0.0,219,261,186.351598173516,0,0.0,0,0.0,219,79,41.799086757990864,0,0.0,0,0.0,219,748,391.6073059360729,4467717,513625.61643835617,708,707.4657534246576,219,331,29.136986301369863,0,0.0,0,0.0,1,15,30
application_1524838829941_0782,247042,1,1625,1625.0,0,0.0,0,0.0,219,9370,6039.260273972603,0,0.0,0,0.0,219,196,96.85844748858447,373622,225357.4931506849,2242,2236.4657534246576,219,139,5.488584474885845,0,0.0,0,0.0,219,156,91.41095890410959,335639,226574.5890410959,2242,2236.5981735159817,219,141,4.698630136986301,0,0.0,0,0.0,219,133,86.9269406392694,0,0.0,0,0.0,219,8929,7106.936073059362,0,0.0,0,0.0,219,85,29.1324200913242,0,0.0,0,0.0,219,415,120.84474885844747,0,0.0,0,0.0,219,74,40.9041095890411,0,0.0,0,0.0,219,283,184.7442922374429,0,0.0,0,0.0,219,67,41.899543378995425,0,0.0,0,0.0,219,755,391.65296803652967,4314686,509244.08675799094,708,707.4657534246576,219,324,28.53881278538813,0,0.0,0,0.0,1,15,30
application_1524838829941_0650,244392,1,1742,1742.0,0,0.0,0,0.0,219,9460,6024.2374429223755,0,0.0,0,0.0,219,165,95.7488584474886,530416,231594.01826484015,2242,2236.4657534246576,219,160,5.707762557077626,0,0.0,0,0.0,219,145,92.28310502283104,463395,229961.6803652968,2242,2236.5981735159817,219,163,4.945205479452055,0,0.0,0,0.0,219,136,88.31050228310501,0,0.0,0,0.0,219,9059,7012.977168949772,0,0.0,0,0.0,219,68,27.863013698630137,0,0.0,0,0.0,219,302,119.59817351598173,0,0.0,0,0.0,219,83,41.51598173515982,0,0.0,0,0.0,219,320,193.10958904109592,0,0.0,0,0.0,219,109,43.84931506849315,0,0.0,0,0.0,219,750,391.4931506849315,4472037,510435.1415525114,708,707.4657534246576,219,331,29.03196347031964,0,0.0,0,0.0,1,15,30
application_1524838829941_0784,248383,1,1608,1608.0,0,0.0,0,0.0,219,9599,6060.424657534247,0,0.0,0,0.0,219,206,100.41552511415523,428045,229852.57990867578,2242,2236.4657534246576,219,200,5.995433789954338,0,0.0,0,0.0,219,138,90.63013698630137,405157,220237.77168949766,2242,2236.5981735159817,219,146,4.639269406392693,0,0.0,0,0.0,219,119,88.38812785388126,0,0.0,0,0.0,219,9145,7043.273972602739,0,0.0,0,0.0,219,71,27.75799086757991,0,0.0,0,0.0,219,839,161.72602739726028,0,0.0,0,0.0,219,93,41.958904109589035,0,0.0,0,0.0,219,270,186.42465753424656,0,0.0,0,0.0,219,64,42.32420091324201,0,0.0,0,0.0,219,792,395.0228310502284,4492429,513929.497716895,708,707.4657534246576,219,356,31.15525114155251,0,0.0,0,0.0,1,15,30
application_1524838829941_0836,190738,1,1710,1710.0,0,0.0,0,0.0,219,11213,6817.552511415525,0,0.0,0,0.0,219,247,112.52511415525116,375454,243783.899543379,2242,2236.4657534246576,219,298,8.502283105022832,0,0.0,0,0.0,219,145,101.56164383561644,409758,242654.2922374429,2242,2236.5981735159817,219,265,7.958904109589041,0,0.0,0,0.0,219,179,100.70319634703196,0,0.0,0,0.0,219,10605,7891.716894977168,0,0.0,0,0.0,219,91,32.16438356164384,0,0.0,0,0.0,219,687,144.17808219178082,0,0.0,0,0.0,219,121,46.96803652968037,0,0.0,0,0.0,219,332,209.6164383561644,0,0.0,0,0.0,219,75,47.04109589041096,0,0.0,0,0.0,219,870,427.1369863013698,5835497,701544.7305936073,708,707.4657534246576,219,420,43.0593607305936,0,0.0,0,0.0,1,15,48
application_1524838829941_0840,189757,1,1739,1739.0,0,0.0,0,0.0,219,11410,6772.643835616438,0,0.0,0,0.0,219,227,113.78538812785386,439727,241767.7716894977,2242,2236.4657534246576,219,479,11.219178082191785,0,0.0,0,0.0,219,153,102.28767123287672,585665,246309.1780821918,2242,2236.5981735159817,219,273,8.031963470319635,0,0.0,0,0.0,219,172,95.3013698630137,0,0.0,0,0.0,219,10565,7895.922374429224,0,0.0,0,0.0,219,73,32.28310502283105,0,0.0,0,0.0,219,411,140.3835616438356,0,0.0,0,0.0,219,86,47.365296803652974,0,0.0,0,0.0,219,337,211.351598173516,0,0.0,0,0.0,219,73,46.89497716894977,0,0.0,0,0.0,219,900,431.675799086758,5168202,703727.7579908677,708,707.4657534246576,219,432,40.80365296803653,0,0.0,0,0.0,1,15,48
application_1524838829941_0706,189492,1,1690,1690.0,0,0.0,0,0.0,219,11572,6804.712328767123,0,0.0,0,0.0,219,236,112.76255707762556,845015,246757.4383561644,2242,2236.4657534246576,219,301,8.835616438356164,0,0.0,0,0.0,219,152,102.662100456621,388799,241341.67123287672,2242,2236.5981735159817,219,174,7.2785388127853885,0,0.0,0,0.0,219,158,97.31050228310501,0,0.0,0,0.0,219,11023,7899.077625570776,0,0.0,0,0.0,219,90,32.39726027397261,0,0.0,0,0.0,219,377,138.9497716894977,0,0.0,0,0.0,219,103,46.61643835616438,0,0.0,0,0.0,219,315,205.52511415525115,0,0.0,0,0.0,219,94,46.35616438356164,0,0.0,0,0.0,219,932,429.9132420091324,4921343,713282.5662100456,708,707.4657534246576,219,419,41.70319634703196,0,0.0,0,0.0,1,15,48
application_1524838829941_0702,189235,1,1701,1701.0,0,0.0,0,0.0,219,11213,6811.767123287671,0,0.0,0,0.0,219,231,112.65753424657534,2274474,254102.49771689496,2242,2236.4657534246576,219,279,8.570776255707763,0,0.0,0,0.0,219,191,102.49771689497715,430572,246565.4885844749,2242,2236.5981735159817,219,183,7.036529680365298,0,0.0,0,0.0,219,223,104.0958904109589,0,0.0,0,0.0,219,11085,7919.488584474887,0,0.0,0,0.0,219,85,32.114155251141554,0,0.0,0,0.0,219,378,140.3150684931507,0,0.0,0,0.0,219,85,47.26940639269407,0,0.0,0,0.0,219,335,209.8447488584475,0,0.0,0,0.0,219,63,47.14611872146119,0,0.0,0,0.0,219,878,427.986301369863,7233922,700071.4292237443,708,707.4657534246576,219,459,45.04109589041096,0,0.0,0,0.0,1,15,48
application_1524838829941_0704,190313,1,1834,1834.0,0,0.0,0,0.0,219,11390,6806.821917808219,0,0.0,0,0.0,219,240,111.28310502283104,380393,233266.86757990863,2242,2236.4657534246576,219,307,8.730593607305936,0,0.0,0,0.0,219,221,103.0958904109589,532401,250619.2054794521,2242,2236.5981735159817,219,178,7.219178082191781,0,0.0,0,0.0,219,172,101.59360730593608,0,0.0,0,0.0,219,11847,8019.730593607306,0,0.0,0,0.0,219,106,32.25570776255708,0,0.0,0,0.0,219,401,142.63013698630138,0,0.0,0,0.0,219,86,45.7351598173516,0,0.0,0,0.0,219,319,206.84018264840182,0,0.0,0,0.0,219,72,46.721461187214615,0,0.0,0,0.0,219,936,430.1963470319634,4782872,705972.4840182648,708,707.4657534246576,219,444,44.47488584474886,0,0.0,0,0.0,1,15,48
application_1524838829941_0838,192745,1,1721,1721.0,0,0.0,0,0.0,219,11480,6821.575342465753,0,0.0,0,0.0,219,253,114.2557077625571,427187,242896.16438356164,2242,2236.4657534246576,219,283,7.890410958904107,0,0.0,0,0.0,219,163,103.64840182648402,652868,262041.32420091325,2242,2236.5981735159817,219,172,7.0091324200913245,0,0.0,0,0.0,219,165,97.02739726027396,0,0.0,0,0.0,219,11374,8044.360730593606,0,0.0,0,0.0,219,81,32.21004566210045,0,0.0,0,0.0,219,407,143.05022831050232,0,0.0,0,0.0,219,445,48.54794520547945,0,0.0,0,0.0,219,346,208.4977168949772,0,0.0,0,0.0,219,114,48.52511415525114,0,0.0,0,0.0,219,938,428.74885844748866,6089558,698240.3242009132,708,707.4657534246576,219,444,41.55251141552512,0,0.0,0,0.0,1,15,48
application_1524838829941_1298,127675,1,1701,1701.0,0,0.0,0,0.0,73,8915,6073.972602739726,0,0.0,0,0.0,73,201,107.65753424657534,344225,237295.53424657532,2242,2236.452054794521,73,105,5.767123287671232,0,0.0,0,0.0,73,121,90.82191780821918,324933,228933.32876712328,2242,2236.6438356164385,73,81,5.082191780821918,0,0.0,0,0.0,73,163,89.75342465753425,0,0.0,0,0.0,73,8070,6826.726027397261,0,0.0,0,0.0,73,58,29.397260273972602,0,0.0,0,0.0,73,481,137.63013698630138,0,0.0,0,0.0,73,83,42.027397260273965,0,0.0,0,0.0,73,206,152.42465753424656,0,0.0,0,0.0,73,99,41.52054794520548,0,0.0,0,0.0,73,1078,320.3287671232877,4362136,757029.095890411,425,425.0,73,173,29.52054794520548,0,0.0,0,0.0,1,5,22
application_1524838829941_1168,127795,1,1725,1725.0,0,0.0,0,0.0,73,8661,6053.739726027397,0,0.0,0,0.0,73,166,103.45205479452056,307054,214464.79452054796,2242,2236.452054794521,73,101,5.232876712328767,0,0.0,0,0.0,73,166,93.21917808219177,348061,228235.4794520548,2242,2236.6438356164385,73,68,4.767123287671233,0,0.0,0,0.0,73,109,87.76712328767124,0,0.0,0,0.0,73,8491,6809.082191780822,0,0.0,0,0.0,73,390,33.328767123287676,0,0.0,0,0.0,73,295,128.89041095890408,0,0.0,0,0.0,73,69,38.35616438356164,0,0.0,0,0.0,73,191,147.84931506849315,0,0.0,0,0.0,73,61,39.46575342465753,0,0.0,0,0.0,73,590,299.1369863013698,4647662,758759.5479452055,425,425.0,73,165,27.63013698630137,0,0.0,0,0.0,1,5,22
application_1524838829941_1166,126285,1,1606,1606.0,0,0.0,0,0.0,73,8595,6044.58904109589,0,0.0,0,0.0,73,199,103.1917808219178,329721,223574.7397260274,2242,2236.452054794521,73,65,4.876712328767123,0,0.0,0,0.0,73,153,94.65753424657534,362075,232216.6301369863,2242,2236.6438356164385,73,115,5.178082191780822,0,0.0,0,0.0,73,109,89.01369863013699,0,0.0,0,0.0,73,8356,6717.123287671233,0,0.0,0,0.0,73,94,30.42465753424657,0,0.0,0,0.0,73,343,130.43835616438358,0,0.0,0,0.0,73,61,40.15068493150685,0,0.0,0,0.0,73,218,153.91780821917808,0,0.0,0,0.0,73,106,42.42465753424658,0,0.0,0,0.0,73,666,307.43835616438355,6102012,755318.0136986302,425,425.0,73,200,29.136986301369863,0,0.0,0,0.0,1,5,22
application_1524838829941_1164,127489,1,1699,1699.0,0,0.0,0,0.0,73,8658,6073.863013698629,0,0.0,0,0.0,73,151,98.73972602739723,396876,215364.45205479453,2242,2236.452054794521,73,65,4.753424657534247,0,0.0,0,0.0,73,127,90.73972602739723,311704,220181.94520547945,2242,2236.6438356164385,73,109,5.123287671232877,0,0.0,0,0.0,73,105,88.23287671232876,0,0.0,0,0.0,73,8137,6761.273972602739,0,0.0,0,0.0,73,59,28.42465753424657,0,0.0,0,0.0,73,456,129.24657534246577,0,0.0,0,0.0,73,51,37.15068493150685,0,0.0,0,0.0,73,200,148.20547945205482,0,0.0,0,0.0,73,85,39.98630136986301,0,0.0,0,0.0,73,628,302.4794520547945,28374394,1097411.4383561644,425,425.0,73,159,27.849315068493148,0,0.0,0,0.0,1,5,22
application_1524838829941_1302,127410,1,1737,1737.0,0,0.0,0,0.0,73,8600,6060.684931506849,0,0.0,0,0.0,73,165,98.73972602739723,328724,229530.698630137,2242,2236.452054794521,73,61,4.6438356164383565,0,0.0,0,0.0,73,129,92.3013698630137,328266,237048.5616438356,2242,2236.6438356164385,73,78,4.630136986301371,0,0.0,0,0.0,73,109,88.39726027397259,0,0.0,0,0.0,73,8251,6831.136986301371,0,0.0,0,0.0,73,68,28.71232876712329,0,0.0,0,0.0,73,288,127.15068493150685,0,0.0,0,0.0,73,61,39.232876712328775,0,0.0,0,0.0,73,189,147.6849315068493,0,0.0,0,0.0,73,47,39.64383561643836,0,0.0,0,0.0,73,679,303.0684931506849,3985398,723231.8356164383,425,425.0,73,169,28.315068493150694,0,0.0,0,0.0,1,5,22
application_1524838829941_1300,126872,1,1726,1726.0,0,0.0,0,0.0,73,8617,6081.753424657534,0,0.0,0,0.0,73,154,97.9041095890411,269619,209993.38356164386,2242,2236.452054794521,73,65,4.794520547945205,0,0.0,0,0.0,73,107,90.0958904109589,347331,221217.16438356164,2242,2236.6438356164385,73,72,4.9589041095890405,0,0.0,0,0.0,73,117,90.08219178082192,0,0.0,0,0.0,73,8136,6744.767123287671,0,0.0,0,0.0,73,51,28.232876712328768,0,0.0,0,0.0,73,261,126.36986301369863,0,0.0,0,0.0,73,53,38.52054794520548,0,0.0,0,0.0,73,213,152.0684931506849,0,0.0,0,0.0,73,49,39.91780821917809,0,0.0,0,0.0,73,651,302.45205479452056,4434504,736067.698630137,425,425.0,73,160,28.63013698630137,0,0.0,0,0.0,1,5,22
application_1524838829941_0764,292319,1,1732,1732.0,0,0.0,0,0.0,219,9238,5886.707762557076,0,0.0,0,0.0,219,167,92.63470319634705,337078,215629.7397260274,2242,2236.4657534246576,219,170,5.073059360730594,0,0.0,0,0.0,219,149,90.84018264840181,846183,223450.71689497717,2242,2236.5981735159817,219,125,3.5251141552511416,0,0.0,0,0.0,219,125,86.89954337899543,0,0.0,0,0.0,219,8813,6838.0182648401815,0,0.0,0,0.0,219,63,26.43835616438357,0,0.0,0,0.0,219,839,119.0091324200913,0,0.0,0,0.0,219,69,37.51141552511415,0,0.0,0,0.0,219,269,182.24657534246572,0,0.0,0,0.0,219,123,41.58447488584475,0,0.0,0,0.0,219,731,384.66666666666674,5390950,462773.4520547945,708,707.4657534246576,219,266,23.789954337899548,0,0.0,0,0.0,1,15,24
application_1524838829941_0768,294376,1,1592,1592.0,0,0.0,0,0.0,219,9096,5915.045662100457,0,0.0,0,0.0,219,160,91.87671232876713,347777,217136.52968036532,2242,2236.4657534246576,219,140,4.8812785388127855,0,0.0,0,0.0,219,137,90.18264840182648,560191,222588.9223744292,2242,2236.5981735159817,219,132,3.4337899543379,0,0.0,0,0.0,219,127,85.99543378995432,0,0.0,0,0.0,219,8541,6815.146118721461,0,0.0,0,0.0,219,64,25.899543378995432,0,0.0,0,0.0,219,963,142.78082191780825,0,0.0,0,0.0,219,53,37.57077625570776,0,0.0,0,0.0,219,253,181.5799086757991,0,0.0,0,0.0,219,85,40.278538812785385,0,0.0,0,0.0,219,765,385.90867579908684,5684857,484048.8219178082,708,707.4657534246576,219,278,23.97716894977169,0,0.0,0,0.0,1,15,24
application_1524838829941_0766,296897,1,1698,1698.0,0,0.0,0,0.0,219,9384,5962.0182648401815,0,0.0,0,0.0,219,184,92.81735159817352,342064,217452.7808219178,2242,2236.4657534246576,219,140,4.867579908675799,0,0.0,0,0.0,219,161,92.26027397260277,389067,225213.3150684932,2242,2236.5981735159817,219,145,3.6940639269406392,0,0.0,0,0.0,219,570,89.59817351598173,0,0.0,0,0.0,219,8586,6807.739726027397,0,0.0,0,0.0,219,66,25.87214611872146,0,0.0,0,0.0,219,849,135.07305936073058,0,0.0,0,0.0,219,56,37.164383561643845,0,0.0,0,0.0,219,247,181.4794520547945,0,0.0,0,0.0,219,73,39.926940639269404,0,0.0,0,0.0,219,770,391.47031963470323,6763443,498194.5890410959,708,707.4657534246576,219,258,23.98630136986301,0,0.0,0,0.0,1,15,24
application_1524838829941_0632,295528,1,1600,1600.0,0,0.0,0,0.0,219,9552,5950.712328767123,0,0.0,0,0.0,219,152,92.8812785388128,472271,217940.42465753425,2242,2236.4657534246576,219,187,5.2009132420091335,0,0.0,0,0.0,219,132,89.78995433789954,474958,221774.62557077626,2242,2236.5981735159817,219,141,3.821917808219178,0,0.0,0,0.0,219,150,86.4200913242009,0,0.0,0,0.0,219,8640,6837.8173515981725,0,0.0,0,0.0,219,58,26.073059360730596,0,0.0,0,0.0,219,863,113.76255707762556,0,0.0,0,0.0,219,60,37.15981735159817,0,0.0,0,0.0,219,238,182.6529680365297,0,0.0,0,0.0,219,66,40.35159817351598,0,0.0,0,0.0,219,722,383.63926940639266,4011370,457662.4383561644,708,707.4657534246576,219,285,23.83561643835617,0,0.0,0,0.0,1,15,24
application_1524838829941_0634,293063,1,1690,1690.0,0,0.0,0,0.0,219,9079,5841.634703196346,0,0.0,0,0.0,219,164,92.4931506849315,363516,219921.32876712328,2242,2236.4657534246576,219,137,4.9771689497716896,0,0.0,0,0.0,219,132,90.32876712328769,842554,229369.10502283106,2242,2236.5981735159817,219,119,3.4885844748858448,0,0.0,0,0.0,219,113,85.98173515981735,0,0.0,0,0.0,219,8938,6805.671232876713,0,0.0,0,0.0,219,64,27.19178082191781,0,0.0,0,0.0,219,255,107.47488584474884,0,0.0,0,0.0,219,92,37.23744292237443,0,0.0,0,0.0,219,265,181.43378995433793,0,0.0,0,0.0,219,73,39.68036529680364,0,0.0,0,0.0,219,725,385.027397260274,4354282,463256.62100456614,708,707.4657534246576,219,279,23.525114155251146,0,0.0,0,0.0,1,15,24
application_1524838829941_0630,293595,1,1603,1603.0,0,0.0,0,0.0,219,9135,5904.703196347033,0,0.0,0,0.0,219,155,92.4931506849315,342346,212784.46575342465,2242,2236.4657534246576,219,133,4.726027397260274,0,0.0,0,0.0,219,151,91.09132420091323,459912,218902.41552511413,2242,2236.5981735159817,219,138,3.6392694063926943,0,0.0,0,0.0,219,154,86.64383561643835,0,0.0,0,0.0,219,8845,6797.009132420091,0,0.0,0,0.0,219,75,26.776255707762562,0,0.0,0,0.0,219,944,123.94520547945206,0,0.0,0,0.0,219,53,36.23744292237443,0,0.0,0,0.0,219,880,185.82648401826484,0,0.0,0,0.0,219,128,41.45662100456621,0,0.0,0,0.0,219,805,384.42922374429224,3451132,453759.1735159818,708,707.4657534246576,219,252,23.497716894977174,0,0.0,0,0.0,1,15,24
application_1524838829941_1029,222603,1,1734,1734.0,0,0.0,0,0.0,146,9028,5905.609589041096,0,0.0,0,0.0,146,152,93.76712328767124,773210,227627.8150684932,2243,2236.3561643835615,146,131,4.801369863013699,0,0.0,0,0.0,146,110,90.16438356164385,327515,220221.05479452052,2242,2236.5890410958905,146,97,4.198630136986302,0,0.0,0,0.0,146,165,87.08219178082192,0,0.0,0,0.0,146,8114,6811.321917808219,0,0.0,0,0.0,146,59,26.06164383561644,0,0.0,0,0.0,146,675,115.66438356164385,0,0.0,0,0.0,146,59,38.445205479452056,0,0.0,0,0.0,146,228,182.45890410958904,0,0.0,0,0.0,146,49,40.342465753424655,0,0.0,0,0.0,146,1272,380.2534246575343,4532398,532069.8219178083,662,661.9726027397261,146,236,24.198630136986303,0,0.0,0,0.0,1,10,22
application_1524838829941_0893,221843,1,1589,1589.0,0,0.0,0,0.0,146,8578,5895.938356164384,0,0.0,0,0.0,146,152,93.60273972602741,330738,213564.4315068493,2243,2236.3561643835615,146,110,4.636986301369864,0,0.0,0,0.0,146,189,92.72602739726028,396857,225816.4931506849,2242,2236.5890410958905,146,110,4.390410958904109,0,0.0,0,0.0,146,142,86.63698630136986,0,0.0,0,0.0,146,8899,6723.869863013699,0,0.0,0,0.0,146,60,26.78767123287671,0,0.0,0,0.0,146,244,109.5958904109589,0,0.0,0,0.0,146,70,38.246575342465746,0,0.0,0,0.0,146,229,182.0890410958904,0,0.0,0,0.0,146,58,40.273972602739725,0,0.0,0,0.0,146,732,373.14383561643837,4584187,525555.294520548,662,661.9726027397261,146,206,23.83561643835617,0,0.0,0,0.0,1,10,22
