run,applicationCompletionTime,applicationDeltaBeforeComputing,jobCompletionTime_J0,jobCompletionTime_J1,jobCompletionTime_J10,jobCompletionTime_J11,jobCompletionTime_J2,jobCompletionTime_J3,jobCompletionTime_J4,jobCompletionTime_J5,jobCompletionTime_J6,jobCompletionTime_J7,jobCompletionTime_J8,jobCompletionTime_J9,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_0313,339642,20457,2826,130961,2380,2560,152598,941,3263,1130,5681,1236,10578,2499,1,1620,1620.0,0,0.0,0,0.0,292,9199,6029.20205479452,0,0.0,0,0.0,292,160,91.96917808219177,439133,224027.09931506848,2242,2236.4417808219177,292,237,4.780821917808219,0,0.0,0,0.0,292,129,89.26369863013699,352265,221724.40753424657,2242,2236.5479452054797,292,147,3.328767123287671,0,0.0,0,0.0,292,171,87.16438356164383,0,0.0,0,0.0,292,9174,7084.154109589041,0,0.0,0,0.0,292,74,26.46917808219178,0,0.0,0,0.0,292,897,113.51712328767124,0,0.0,0,0.0,292,81,38.38013698630137,0,0.0,0,0.0,292,1123,224.34246575342465,0,0.0,0,0.0,292,78,40.136986301369866,0,0.0,0,0.0,292,779,422.43150684931504,3914311,446182.3219178082,802,801.9828767123288,292,422,28.136986301369863,0,0.0,0,0.0,1,36,28
application_1524838829941_0399,337301,20514,2696,129227,3199,2033,150340,1634,3397,1870,4994,1127,10334,3271,1,1736,1736.0,0,0.0,0,0.0,292,9552,6001.619863013699,0,0.0,0,0.0,292,174,94.67808219178082,465156,227069.20205479453,2242,2236.4417808219177,292,203,5.006849315068493,0,0.0,0,0.0,292,1032,96.9931506849315,367638,225503.11301369863,2242,2236.5479452054797,292,184,3.4383561643835616,0,0.0,0,0.0,292,133,86.67123287671232,0,0.0,0,0.0,292,8978,7043.664383561644,0,0.0,0,0.0,292,81,28.03082191780822,0,0.0,0,0.0,292,654,134.16095890410958,0,0.0,0,0.0,292,131,43.273972602739725,0,0.0,0,0.0,292,312,220.236301369863,0,0.0,0,0.0,292,81,40.72260273972603,0,0.0,0,0.0,292,785,422.70205479452056,3457700,442377.3219178082,802,801.9828767123288,292,396,27.839041095890412,0,0.0,0,0.0,1,36,28
application_1524838829941_1268,197131,20859,2720,73837,1372,1199,83492,530,2150,634,1909,606,3915,1471,1,1671,1671.0,0,0.0,0,0.0,73,8228,5783.301369863014,0,0.0,0,0.0,73,143,93.38356164383562,330093,210048.0,2242,2236.4520547945203,73,53,3.712328767123288,0,0.0,0,0.0,73,130,88.3972602739726,665042,220147.20547945207,2242,2236.6438356164385,73,50,3.6301369863013697,0,0.0,0,0.0,73,111,86.28767123287672,0,0.0,0,0.0,73,7830,6510.287671232877,0,0.0,0,0.0,73,54,25.21917808219178,0,0.0,0,0.0,73,612,116.3972602739726,0,0.0,0,0.0,73,69,35.9041095890411,0,0.0,0,0.0,73,229,141.72602739726028,0,0.0,0,0.0,73,44,37.657534246575345,0,0.0,0,0.0,73,565,272.4931506849315,3367750,498835.6301369863,425,425.0,73,129,18.767123287671232,0,0.0,0,0.0,1,9,12
application_1524838829941_1138,195635,20049,2778,72850,1342,1186,84004,586,1771,627,1923,641,3958,1414,1,1705,1705.0,0,0.0,0,0.0,73,8312,5770.0,0,0.0,0,0.0,73,148,92.42465753424658,334316,220529.8219178082,2242,2236.4520547945203,73,50,3.452054794520548,0,0.0,0,0.0,73,103,87.20547945205479,308295,212970.13698630137,2242,2236.6438356164385,73,54,3.5753424657534247,0,0.0,0,0.0,73,122,86.0,0,0.0,0,0.0,73,7857,6613.767123287671,0,0.0,0,0.0,73,53,26.232876712328768,0,0.0,0,0.0,73,239,111.3013698630137,0,0.0,0,0.0,73,53,36.47945205479452,0,0.0,0,0.0,73,190,142.57534246575344,0,0.0,0,0.0,73,66,39.42465753424658,0,0.0,0,0.0,73,596,273.7945205479452,3329674,497564.79452054796,425,425.0,73,154,20.506849315068493,0,0.0,0,0.0,1,9,12
application_1524838829941_1270,195799,19461,2767,74614,1381,1184,82925,541,1765,684,1920,689,3995,1423,1,1743,1743.0,0,0.0,0,0.0,73,8374,5801.575342465753,0,0.0,0,0.0,73,145,92.3972602739726,615134,215001.68493150684,2242,2236.4520547945203,73,50,3.5342465753424657,0,0.0,0,0.0,73,117,88.72602739726027,283199,211462.90410958903,2242,2236.6438356164385,73,48,3.4383561643835616,0,0.0,0,0.0,73,101,85.53424657534246,0,0.0,0,0.0,73,7817,6535.986301369863,0,0.0,0,0.0,73,51,25.0,0,0.0,0,0.0,73,269,109.24657534246575,0,0.0,0,0.0,73,78,36.986301369863014,0,0.0,0,0.0,73,184,141.35616438356163,0,0.0,0,0.0,73,44,38.49315068493151,0,0.0,0,0.0,73,605,274.93150684931504,3336465,493193.01369863015,425,425.0,73,145,20.123287671232877,0,0.0,0,0.0,1,9,12
application_1524838829941_1134,196534,20484,2818,73944,1388,1188,83149,583,1606,665,1927,647,4003,1433,1,1710,1710.0,0,0.0,0,0.0,73,8256,5785.561643835616,0,0.0,0,0.0,73,146,93.1917808219178,295968,215755.35616438356,2242,2236.4520547945203,73,50,3.671232876712329,0,0.0,0,0.0,73,103,89.15068493150685,247525,215868.0,2242,2236.6438356164385,73,47,3.5205479452054793,0,0.0,0,0.0,73,106,86.16438356164383,0,0.0,0,0.0,73,8147,6542.164383561644,0,0.0,0,0.0,73,53,25.561643835616437,0,0.0,0,0.0,73,246,109.24657534246575,0,0.0,0,0.0,73,51,37.38356164383562,0,0.0,0,0.0,73,179,143.57534246575344,0,0.0,0,0.0,73,51,39.87671232876713,0,0.0,0,0.0,73,589,278.09589041095893,5935766,530776.4246575342,425,425.0,73,132,19.054794520547944,0,0.0,0,0.0,1,9,12
application_1524838829941_1136,195586,19505,3396,74384,1382,1199,82452,565,1580,617,1890,636,3951,1411,1,2242,2242.0,0,0.0,0,0.0,73,10265,5823.438356164384,0,0.0,0,0.0,73,143,91.67123287671232,303109,210473.84931506848,2242,2236.4520547945203,73,49,3.547945205479452,0,0.0,0,0.0,73,131,89.31506849315069,357296,214602.09589041097,2242,2236.6438356164385,73,48,3.328767123287671,0,0.0,0,0.0,73,123,86.86301369863014,0,0.0,0,0.0,73,7944,6530.328767123287,0,0.0,0,0.0,73,55,25.315068493150687,0,0.0,0,0.0,73,229,107.53424657534246,0,0.0,0,0.0,73,48,35.89041095890411,0,0.0,0,0.0,73,199,140.8082191780822,0,0.0,0,0.0,73,78,39.136986301369866,0,0.0,0,0.0,73,584,272.3972602739726,3326749,484941.7123287671,425,425.0,73,153,20.65753424657534,0,0.0,0,0.0,1,9,12
application_1524838829941_1272,195380,19109,2734,74181,1350,1193,83344,563,1522,605,1902,630,3919,1395,1,1762,1762.0,0,0.0,0,0.0,73,8389,5774.945205479452,0,0.0,0,0.0,73,147,91.6027397260274,291807,202772.8219178082,2242,2236.4520547945203,73,54,3.6301369863013697,0,0.0,0,0.0,73,111,88.5068493150685,239460,206390.1780821918,2242,2236.6438356164385,73,48,3.493150684931507,0,0.0,0,0.0,73,107,86.3013698630137,0,0.0,0,0.0,73,7829,6540.109589041096,0,0.0,0,0.0,73,61,25.068493150684933,0,0.0,0,0.0,73,229,105.86301369863014,0,0.0,0,0.0,73,49,35.47945205479452,0,0.0,0,0.0,73,181,142.42465753424656,0,0.0,0,0.0,73,45,37.917808219178085,0,0.0,0,0.0,73,625,275.09589041095893,3348187,488939.5205479452,425,425.0,73,131,19.0,0,0.0,0,0.0,1,9,12
application_1524838829941_0879,283324,19842,2693,110685,2110,1756,124546,777,2271,909,4119,947,7844,2255,1,1695,1695.0,0,0.0,0,0.0,146,8678,5756.431506849315,0,0.0,0,0.0,146,164,92.1027397260274,320943,218054.34931506848,2243,2236.3561643835615,146,97,4.191780821917808,0,0.0,0,0.0,146,125,88.56164383561644,332443,221838.45205479453,2242,2236.5890410958905,146,90,3.664383561643836,0,0.0,0,0.0,146,108,85.1917808219178,0,0.0,0,0.0,146,7889,6573.86301369863,0,0.0,0,0.0,146,54,24.945205479452056,0,0.0,0,0.0,146,260,103.3972602739726,0,0.0,0,0.0,146,50,35.85616438356164,0,0.0,0,0.0,146,793,187.6986301369863,0,0.0,0,0.0,146,60,38.9041095890411,0,0.0,0,0.0,146,671,364.09589041095893,3433395,446378.26712328766,662,661.972602739726,146,230,22.328767123287673,0,0.0,0,0.0,1,18,16
application_1524838829941_0877,283637,20221,2797,110469,2099,1787,125379,768,2265,890,3718,924,7676,2137,1,1756,1756.0,0,0.0,0,0.0,146,8864,5794.0,0,0.0,0,0.0,146,154,91.34931506849315,352655,209319.7397260274,2243,2236.3561643835615,146,87,3.828767123287671,0,0.0,0,0.0,146,117,88.85616438356165,304662,214654.90410958903,2242,2236.5890410958905,146,90,3.856164383561644,0,0.0,0,0.0,146,118,85.88356164383562,0,0.0,0,0.0,146,7829,6695.45205479452,0,0.0,0,0.0,146,59,25.636986301369863,0,0.0,0,0.0,146,227,104.41095890410959,0,0.0,0,0.0,146,67,36.56849315068493,0,0.0,0,0.0,146,215,182.03424657534248,0,0.0,0,0.0,146,53,39.26712328767123,0,0.0,0,0.0,146,777,368.5890410958904,4750481,456190.5205479452,662,661.972602739726,146,198,20.835616438356166,0,0.0,0,0.0,1,18,16
application_1524838829941_1009,283065,19850,2711,109612,2067,1822,126012,782,2233,898,3564,899,7561,2567,1,1724,1724.0,0,0.0,0,0.0,146,8733,5772.301369863014,0,0.0,0,0.0,146,149,91.15068493150685,344155,210618.40410958903,2243,2236.3561643835615,146,84,3.8493150684931505,0,0.0,0,0.0,146,132,88.86301369863014,327954,211055.4315068493,2242,2236.5890410958905,146,99,3.9863013698630136,0,0.0,0,0.0,146,112,86.43835616438356,0,0.0,0,0.0,146,7866,6649.91095890411,0,0.0,0,0.0,146,52,25.794520547945204,0,0.0,0,0.0,146,254,103.60958904109589,0,0.0,0,0.0,146,53,36.554794520547944,0,0.0,0,0.0,146,226,179.3835616438356,0,0.0,0,0.0,146,51,38.9041095890411,0,0.0,0,0.0,146,673,360.7054794520548,5326524,448106.5,662,661.972602739726,146,187,19.84931506849315,0,0.0,0,0.0,1,18,16
application_1524838829941_0875,284755,21086,2937,110397,2027,2197,124461,799,2221,930,3575,916,8468,2148,1,1775,1775.0,0,0.0,0,0.0,146,9011,5781.561643835616,0,0.0,0,0.0,146,154,92.82876712328768,338373,211800.11643835617,2243,2236.3561643835615,146,99,3.9383561643835616,0,0.0,0,0.0,146,109,88.21232876712328,569893,218375.9794520548,2242,2236.5890410958905,146,85,3.6232876712328768,0,0.0,0,0.0,146,122,86.25342465753425,0,0.0,0,0.0,146,7934,6567.287671232877,0,0.0,0,0.0,146,68,25.465753424657535,0,0.0,0,0.0,146,241,104.78767123287672,0,0.0,0,0.0,146,55,35.75342465753425,0,0.0,0,0.0,146,229,178.73972602739727,0,0.0,0,0.0,146,45,38.91095890410959,0,0.0,0,0.0,146,1068,372.9246575342466,4999584,451785.09589041094,662,661.972602739726,146,204,21.136986301369863,0,0.0,0,0.0,1,18,16
application_1524838829941_1013,280945,20260,2892,107536,2004,1760,125699,772,2317,964,3614,929,7599,2134,1,1741,1741.0,0,0.0,0,0.0,146,8854,5737.6506849315065,0,0.0,0,0.0,146,152,91.45890410958904,444493,220196.67123287672,2243,2236.3561643835615,146,90,3.9657534246575343,0,0.0,0,0.0,146,113,87.96575342465754,304293,216488.32876712328,2242,2236.5890410958905,146,87,3.5342465753424657,0,0.0,0,0.0,146,106,85.05479452054794,0,0.0,0,0.0,146,8360,6583.856164383562,0,0.0,0,0.0,146,54,25.506849315068493,0,0.0,0,0.0,146,274,104.79452054794521,0,0.0,0,0.0,146,67,37.34931506849315,0,0.0,0,0.0,146,229,181.68493150684932,0,0.0,0,0.0,146,50,39.95205479452055,0,0.0,0,0.0,146,726,363.8013698630137,3369043,446943.41095890413,662,661.972602739726,146,163,19.438356164383563,0,0.0,0,0.0,1,18,16
application_1524838829941_1011,282389,20026,2746,109801,2008,1763,124728,777,2229,922,4215,900,7667,2061,1,1690,1690.0,0,0.0,0,0.0,146,8440,5744.54794520548,0,0.0,0,0.0,146,147,91.22602739726027,607475,215523.4315068493,2243,2236.3561643835615,146,101,3.9657534246575343,0,0.0,0,0.0,146,103,88.5,316500,217367.51369863015,2242,2236.5890410958905,146,102,4.232876712328767,0,0.0,0,0.0,146,141,85.64383561643835,0,0.0,0,0.0,146,8353,6647.95205479452,0,0.0,0,0.0,146,63,25.328767123287673,0,0.0,0,0.0,146,227,104.04794520547945,0,0.0,0,0.0,146,53,36.863013698630134,0,0.0,0,0.0,146,827,186.1027397260274,0,0.0,0,0.0,146,63,39.37671232876713,0,0.0,0,0.0,146,679,365.17123287671234,3690580,453331.4589041096,662,661.972602739726,146,215,20.684931506849313,0,0.0,0,0.0,1,18,16
application_1524838829941_0692,200162,23805,2755,73682,1488,1237,81053,632,1927,719,2630,919,5222,1645,1,1724,1724.0,0,0.0,0,0.0,219,11303,6712.534246575343,0,0.0,0,0.0,219,247,107.12328767123287,507674,239436.9223744292,2242,2236.4657534246576,219,265,7.6438356164383565,0,0.0,0,0.0,219,203,101.80365296803653,405075,252326.56621004565,2242,2236.5981735159817,219,171,6.7214611872146115,0,0.0,0,0.0,219,157,95.03652968036529,0,0.0,0,0.0,219,10415,7710.8949771689495,0,0.0,0,0.0,219,84,31.28767123287671,0,0.0,0,0.0,219,424,134.7716894977169,0,0.0,0,0.0,219,113,44.2648401826484,0,0.0,0,0.0,219,689,206.8675799086758,0,0.0,0,0.0,219,389,47.9634703196347,0,0.0,0,0.0,219,889,420.4109589041096,7034261,681327.698630137,708,707.4657534246576,219,406,38.15525114155251,0,0.0,0,0.0,1,27,44
application_1524838829941_0824,196472,23928,2790,70422,1789,1257,79975,682,1745,1026,2330,664,5288,1878,1,1594,1594.0,0,0.0,0,0.0,219,10622,6557.634703196347,0,0.0,0,0.0,219,247,120.50228310502283,789534,267669.76712328766,2242,2236.4657534246576,219,260,7.726027397260274,0,0.0,0,0.0,219,162,107.85388127853881,554503,269361.93607305933,2242,2236.5981735159817,219,194,7.223744292237443,0,0.0,0,0.0,219,166,99.7579908675799,0,0.0,0,0.0,219,9912,7758.219178082192,0,0.0,0,0.0,219,72,32.36529680365297,0,0.0,0,0.0,219,344,134.7579908675799,0,0.0,0,0.0,219,460,47.0958904109589,0,0.0,0,0.0,219,350,202.08675799086757,0,0.0,0,0.0,219,91,44.4337899543379,0,0.0,0,0.0,219,813,426.2648401826484,20726983,757275.1735159818,708,707.4657534246576,219,460,41.406392694063925,0,0.0,0,0.0,1,27,44
application_1524838829941_0694,201365,23969,3388,73367,1460,1149,81891,613,2255,713,2388,698,5171,1621,1,2031,2031.0,0,0.0,0,0.0,219,11622,6646.511415525114,0,0.0,0,0.0,219,252,111.27853881278538,465167,238463.35159817353,2242,2236.4657534246576,219,218,7.502283105022831,0,0.0,0,0.0,219,159,102.7579908675799,441563,246718.16438356164,2242,2236.5981735159817,219,166,6.52054794520548,0,0.0,0,0.0,219,147,94.65296803652969,0,0.0,0,0.0,219,10651,7662.913242009133,0,0.0,0,0.0,219,86,31.461187214611872,0,0.0,0,0.0,219,754,176.986301369863,0,0.0,0,0.0,219,89,45.118721461187214,0,0.0,0,0.0,219,336,203.36529680365297,0,0.0,0,0.0,219,87,47.6986301369863,0,0.0,0,0.0,219,962,418.283105022831,4841996,641617.8127853881,708,707.4657534246576,219,391,38.794520547945204,0,0.0,0,0.0,1,27,44
application_1524838829941_0826,194589,24286,3237,69846,1528,1169,78412,894,1718,689,2340,668,5455,1624,1,1928,1928.0,0,0.0,0,0.0,219,10229,6534.826484018265,0,0.0,0,0.0,219,241,107.77168949771689,492488,233322.32420091325,2242,2236.4657534246576,219,252,7.438356164383562,0,0.0,0,0.0,219,171,99.08219178082192,12097698,303541.5753424658,2242,2236.5981735159817,219,267,7.031963470319635,0,0.0,0,0.0,219,158,94.98630136986301,0,0.0,0,0.0,219,9995,7555.808219178082,0,0.0,0,0.0,219,91,33.45662100456621,0,0.0,0,0.0,219,414,133.17351598173516,0,0.0,0,0.0,219,95,42.6986301369863,0,0.0,0,0.0,219,345,204.51141552511416,0,0.0,0,0.0,219,81,45.49771689497717,0,0.0,0,0.0,219,839,412.81278538812785,8055412,667327.0182648402,708,707.4657534246576,219,631,54.17351598173516,0,0.0,0,0.0,1,27,44
application_1524838829941_0828,197021,24447,2949,70239,1553,1282,79221,670,2664,713,2334,629,5184,1716,1,1793,1793.0,0,0.0,0,0.0,219,11187,6544.990867579909,0,0.0,0,0.0,219,232,109.83561643835617,796885,242928.45205479453,2242,2236.4657534246576,219,268,7.424657534246576,0,0.0,0,0.0,219,154,99.31050228310502,734984,242815.6803652968,2242,2236.5981735159817,219,170,6.689497716894977,0,0.0,0,0.0,219,160,95.41552511415524,0,0.0,0,0.0,219,10499,7601.191780821918,0,0.0,0,0.0,219,80,32.09132420091324,0,0.0,0,0.0,219,1076,221.93607305936072,0,0.0,0,0.0,219,155,43.602739726027394,0,0.0,0,0.0,219,308,200.70776255707761,0,0.0,0,0.0,219,63,44.146118721461185,0,0.0,0,0.0,219,943,414.88584474885846,4863056,658918.1187214612,708,707.4657534246576,219,492,40.58904109589041,0,0.0,0,0.0,1,27,44
application_1524838829941_0690,195346,24211,2921,70069,1533,1525,78704,849,1726,683,2669,654,5052,1765,1,1584,1584.0,0,0.0,0,0.0,219,10383,6545.219178082192,0,0.0,0,0.0,219,222,108.20547945205479,399367,237597.87214611872,2242,2236.4657534246576,219,251,7.497716894977169,0,0.0,0,0.0,219,163,99.67123287671232,533543,251678.5205479452,2242,2236.5981735159817,219,259,7.575342465753424,0,0.0,0,0.0,219,166,95.35616438356165,0,0.0,0,0.0,219,9859,7600.936073059361,0,0.0,0,0.0,219,81,31.36986301369863,0,0.0,0,0.0,219,331,133.58447488584474,0,0.0,0,0.0,219,79,43.60730593607306,0,0.0,0,0.0,219,600,208.1461187214612,0,0.0,0,0.0,219,86,44.90867579908676,0,0.0,0,0.0,219,829,413.5662100456621,5267502,660650.894977169,708,707.4657534246576,219,407,39.70776255707762,0,0.0,0,0.0,1,27,44
application_1524838829941_0636,273993,21497,2792,105538,2084,1701,119546,814,2235,951,3609,959,7570,2145,1,1602,1602.0,0,0.0,0,0.0,219,9050,5972.4611872146115,0,0.0,0,0.0,219,199,94.18721461187215,460166,218241.598173516,2242,2236.4657534246576,219,166,5.191780821917808,0,0.0,0,0.0,219,151,92.52054794520548,711062,228272.5205479452,2242,2236.5981735159817,219,160,3.990867579908676,0,0.0,0,0.0,219,140,88.15068493150685,0,0.0,0,0.0,219,9209,6906.356164383562,0,0.0,0,0.0,219,75,27.30593607305936,0,0.0,0,0.0,219,344,110.00913242009132,0,0.0,0,0.0,219,76,38.35616438356164,0,0.0,0,0.0,219,262,187.87214611872147,0,0.0,0,0.0,219,95,42.342465753424655,0,0.0,0,0.0,219,782,389.43835616438355,5687079,492388.5753424658,708,707.4657534246576,219,298,26.01826484018265,0,0.0,0,0.0,1,27,26
application_1524838829941_0640,276117,20973,2700,104671,2014,1667,122316,786,2860,899,3436,878,8106,2138,1,1716,1716.0,0,0.0,0,0.0,219,9273,6000.698630136986,0,0.0,0,0.0,219,157,93.95433789954338,424520,230775.70776255708,2242,2236.4657534246576,219,153,5.232876712328767,0,0.0,0,0.0,219,130,90.55707762557077,376538,226827.18721461188,2242,2236.5981735159817,219,135,3.9771689497716896,0,0.0,0,0.0,219,133,87.12785388127854,0,0.0,0,0.0,219,8573,7063.840182648401,0,0.0,0,0.0,219,72,26.799086757990867,0,0.0,0,0.0,219,860,115.22831050228311,0,0.0,0,0.0,219,75,37.41095890410959,0,0.0,0,0.0,219,272,184.34246575342465,0,0.0,0,0.0,219,59,39.93607305936073,0,0.0,0,0.0,219,748,391.4931506849315,4194052,475203.6803652968,708,707.4657534246576,219,310,24.684931506849313,0,0.0,0,0.0,1,27,26
application_1524838829941_0772,272885,21037,2668,104759,1976,1720,119689,841,2692,954,3390,891,7494,2028,1,1668,1668.0,0,0.0,0,0.0,219,9383,6016.8493150684935,0,0.0,0,0.0,219,159,93.28767123287672,405724,220318.13698630137,2242,2236.4657534246576,219,154,5.219178082191781,0,0.0,0,0.0,219,115,89.63013698630137,325883,222438.53424657535,2242,2236.5981735159817,219,174,4.187214611872146,0,0.0,0,0.0,219,139,88.42922374429224,0,0.0,0,0.0,219,8753,6869.634703196347,0,0.0,0,0.0,219,68,26.493150684931507,0,0.0,0,0.0,219,255,112.11415525114155,0,0.0,0,0.0,219,58,38.48858447488585,0,0.0,0,0.0,219,237,184.00913242009133,0,0.0,0,0.0,219,57,40.757990867579906,0,0.0,0,0.0,219,828,388.8675799086758,7615292,499723.2465753425,708,707.4657534246576,219,301,25.80821917808219,0,0.0,0,0.0,1,27,26
application_1524838829941_0770,275318,20993,2706,104702,1994,1720,121040,804,2312,964,4008,916,7587,2708,1,1705,1705.0,0,0.0,0,0.0,219,9609,5987.753424657534,0,0.0,0,0.0,219,777,98.78082191780823,939935,228136.40639269407,2242,2236.4657534246576,219,196,5.360730593607306,0,0.0,0,0.0,219,120,90.53424657534246,329698,221875.70319634702,2242,2236.5981735159817,219,144,4.123287671232877,0,0.0,0,0.0,219,111,86.89497716894977,0,0.0,0,0.0,219,8972,6907.337899543379,0,0.0,0,0.0,219,62,26.817351598173516,0,0.0,0,0.0,219,354,112.5296803652968,0,0.0,0,0.0,219,80,38.36073059360731,0,0.0,0,0.0,219,334,188.92694063926942,0,0.0,0,0.0,219,56,40.56164383561644,0,0.0,0,0.0,219,746,387.92237442922374,4306064,478413.9497716895,708,707.4657534246576,219,294,25.689497716894977,0,0.0,0,0.0,1,27,26
application_1524838829941_0638,278604,22666,2874,106985,2560,1764,120295,867,2557,974,3416,1505,7491,2045,1,1651,1651.0,0,0.0,0,0.0,219,9462,5990.977168949772,0,0.0,0,0.0,219,177,94.00913242009132,426980,219910.81278538812,2242,2236.4657534246576,219,145,5.155251141552512,0,0.0,0,0.0,219,274,93.0958904109589,1482551,231203.61643835617,2242,2236.5981735159817,219,159,4.091324200913242,0,0.0,0,0.0,219,145,87.67123287671232,0,0.0,0,0.0,219,8965,6885.438356164384,0,0.0,0,0.0,219,79,28.315068493150687,0,0.0,0,0.0,219,328,117.662100456621,0,0.0,0,0.0,219,95,39.83561643835616,0,0.0,0,0.0,219,244,184.25114155251143,0,0.0,0,0.0,219,81,42.593607305936075,0,0.0,0,0.0,219,726,388.06849315068496,3534491,480825.200913242,708,707.4657534246576,219,332,26.561643835616437,0,0.0,0,0.0,1,27,26
application_1524838829941_0774,272617,20632,2783,103921,1943,1693,121262,790,2162,930,3332,888,7460,2199,1,1749,1749.0,0,0.0,0,0.0,219,9370,5913.319634703196,0,0.0,0,0.0,219,223,94.56164383561644,465844,223226.22831050228,2242,2236.4657534246576,219,131,5.251141552511416,0,0.0,0,0.0,219,126,89.26940639269407,323756,221875.3196347032,2242,2236.5981735159817,219,156,3.9954337899543377,0,0.0,0,0.0,219,130,87.02739726027397,0,0.0,0,0.0,219,8714,6864.433789954338,0,0.0,0,0.0,219,65,26.15525114155251,0,0.0,0,0.0,219,246,107.44748858447488,0,0.0,0,0.0,219,69,37.84018264840183,0,0.0,0,0.0,219,258,182.21004566210047,0,0.0,0,0.0,219,56,39.97260273972603,0,0.0,0,0.0,219,731,385.73059360730593,3725496,468710.03196347033,708,707.4657534246576,219,303,25.39269406392694,0,0.0,0,0.0,1,27,26
application_1524838829941_1254,347499,18064,2738,139077,3452,2215,159586,998,2886,1199,3683,1213,7077,2638,1,1720,1720.0,0,0.0,0,0.0,73,8379,5644.904109589041,0,0.0,0,0.0,73,144,89.38356164383562,263027,198082.27397260274,2242,2236.4520547945203,73,46,3.1095890410958904,0,0.0,0,0.0,73,1027,100.16438356164383,257247,200971.2876712329,2242,2236.6438356164385,73,45,3.0273972602739727,0,0.0,0,0.0,73,100,83.79452054794521,0,0.0,0,0.0,73,7893,6431.876712328767,0,0.0,0,0.0,73,64,25.068493150684933,0,0.0,0,0.0,73,229,103.45205479452055,0,0.0,0,0.0,73,75,37.47945205479452,0,0.0,0,0.0,73,172,141.8904109589041,0,0.0,0,0.0,73,70,39.06849315068493,0,0.0,0,0.0,73,572,258.56164383561645,3267423,357718.1369863014,425,425.0,73,117,14.342465753424657,0,0.0,0,0.0,1,9,6
application_1524838829941_1120,347450,18857,2697,139824,2467,2178,158753,916,3778,1096,3571,1183,7013,2604,1,1571,1571.0,0,0.0,0,0.0,73,8144,5641.986301369863,0,0.0,0,0.0,73,138,87.89041095890411,286229,198944.01369863015,2242,2236.4520547945203,73,46,2.9315068493150687,0,0.0,0,0.0,73,97,85.41095890410959,340969,193248.64383561644,2242,2236.6438356164385,73,43,2.73972602739726,0,0.0,0,0.0,73,97,82.72602739726027,0,0.0,0,0.0,73,7762,6415.643835616438,0,0.0,0,0.0,73,65,23.753424657534246,0,0.0,0,0.0,73,981,116.05479452054794,0,0.0,0,0.0,73,46,34.68493150684932,0,0.0,0,0.0,73,172,138.23287671232876,0,0.0,0,0.0,73,109,37.986301369863014,0,0.0,0,0.0,73,557,255.36986301369862,3154152,352325.6712328767,425,425.0,73,110,13.95890410958904,0,0.0,0,0.0,1,9,6
application_1524838829941_1116,358063,23019,2895,143565,2545,2198,161922,905,2844,1119,3589,1132,7088,2613,1,1635,1635.0,0,0.0,0,0.0,73,8328,5742.506849315068,0,0.0,0,0.0,73,160,86.65753424657534,265264,190040.8219178082,2242,2236.4520547945203,73,48,3.287671232876712,0,0.0,0,0.0,73,107,84.54794520547945,230710,187272.54794520547,2242,2236.6438356164385,73,47,2.9452054794520546,0,0.0,0,0.0,73,126,81.94520547945206,0,0.0,0,0.0,73,7923,6479.41095890411,0,0.0,0,0.0,73,55,23.027397260273972,0,0.0,0,0.0,73,255,99.91780821917808,0,0.0,0,0.0,73,48,34.12328767123287,0,0.0,0,0.0,73,175,136.35616438356163,0,0.0,0,0.0,73,41,37.273972602739725,0,0.0,0,0.0,73,591,255.56164383561645,3290421,351164.4383561644,425,425.0,73,128,14.287671232876713,0,0.0,0,0.0,1,9,6
